id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,group
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
108163362593713,Born to Be Wild 3D,,yes,Movie,BornToBeWild3D,77,0.0,27218,0,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
11648563484,DC Comics,,no,Company,dccomics,20621,0.2,3900759,2,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
194846137225728,Harold & Kumar,,yes,Movie,HaroldandKumarMovie,1079,0.0,1042322,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
160617097307237,The Hobbit,,no,Movie,TheHobbitMovie,25345,0.0,7494209,0,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
225034700870481,The Dark Knight Rises,,no,Movie,thedarkknightrises,4324,0.0,6125120,1,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
209402479080745,J. Edgar,,no,Movie,jedgarmovie,80,0.0,80738,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
162702857087239,Crazy, Stupid, Love.,,yes,Movie,crazystupidlove,1815,0.0,1032456,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
209168032468625,Warner Bros. Cine - Latino,,yes,Movie/Television Studio,WarnerBrosCine,11209,0.1,2681509,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
74089565764,The Hangover,,no,Movie,thehangover,12803,0.0,21397811,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
208057699215690,Aim High,,no,Entertainment Website,AimHighSeries,12,0.0,30970,0,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
152894501427424,Warner Bros. Studio Tour London,,yes,Landmark & Historical Place,wbtourlondon,25380,0.32,857571,1,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
144959715764,Green Lantern (Movie),,no,Movie,greenlanternmovie,4112,0.0,4144583,0,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
154177751317986,Ben-Hur,,yes,Movie,BenHurMovie,474,0.0,340920,2,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
212216417436,The Lord of the Rings Trilogy,,no,Movie,lordoftheringstrilogy,8784,0.0,13876365,0,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
156794164312,Harry Potter,,no,Movie,harrypottermovie,216782,0.04,75457113,1,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
186020545045,Warner Bros. Studio Tour Hollywood,,yes,Local Business,wbtourhollywood,8023,0.04,176054,2,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
53569778639,Warner Blu,,no,Company,WarnerBlu,48,0.0,64019,0,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
211855160060,WB Shop,,no,Retail Company,wbshop,163,0.0,132973,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
205910361562,Warner Archive Collection,,yes,Movie/Television Studio,warnerarchive,9805,0.27,196863,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
111253159609,Time Warner,,no,Media/News Company,TimeWarner,132,0.03,133894,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
23330993776,Warner Bros. TV,,no,Movie/Television Studio,warnerbrostv,7991,0.07,520056,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
8062362435,The CW,,no,TV Network,TheCW,8684,0.11,1748322,2,2
